0.0, 5.291502622129181, 5.477225575051661, 4.898979485566356, 6.0, 5.744562646538029, 4.898979485566356, 5.656854249492381, 5.385164807134504, 5.5677643628300215, 4.898979485566356, 5.656854249492381, 6.082762530298219, 5.385164807134504, 4.69041575982343, 5.0990195135927845, 5.385164807134504, 5.477225575051661, 5.385164807134504, 5.0990195135927845, 5.385164807134504, 5.744562646538029, 6.0, 5.291502622129181, 5.291502622129181, 5.385164807134504, 5.196152422706632, 4.898979485566356, 5.0990195135927845, 6.0, 5.385164807134504, 6.082762530298219, 5.291502622129181, 5.0, 5.5677643628300215, 5.196152422706632, 5.5677643628300215, 5.196152422706632, 5.916079783099616, 5.196152422706632, 4.795831523312719
5.291502622129181, 0.0, 4.47213595499958, 4.0, 5.656854249492381, 4.795831523312719, 4.242640687119285, 4.898979485566356, 4.358898943540674, 5.0, 4.242640687119285, 5.291502622129181, 5.5677643628300215, 4.795831523312719, 4.0, 4.47213595499958, 5.0, 4.898979485566356, 4.795831523312719, 4.47213595499958, 4.795831523312719, 5.196152422706632, 5.477225575051661, 4.69041575982343, 4.47213595499958, 4.358898943540674, 4.358898943540674, 4.0, 4.242640687119285, 5.477225575051661, 4.795831523312719, 5.744562646538029, 4.69041575982343, 4.358898943540674, 5.196152422706632, 4.58257569495584, 5.196152422706632, 4.58257569495584, 5.0, 4.58257569495584, 3.872983346207417
5.477225575051661, 4.47213595499958, 0.0, 4.47213595499958, 5.656854249492381, 5.0, 4.47213595499958, 4.69041575982343, 5.0, 5.196152422706632, 4.47213595499958, 5.291502622129181, 5.744562646538029, 5.0, 4.242640687119285, 4.47213595499958, 5.196152422706632, 4.898979485566356, 4.795831523312719, 4.69041575982343, 5.0, 5.385164807134504, 5.291502622129181, 4.898979485566356, 4.69041575982343, 4.58257569495584, 4.58257569495584, 4.242640687119285, 4.47213595499958, 5.477225575051661, 5.0, 5.916079783099616, 4.898979485566356, 4.58257569495584, 5.385164807134504, 4.795831523312719, 5.385164807134504, 4.795831523312719, 5.385164807134504, 4.795831523312719, 4.123105625617661
4.898979485566356, 4.0, 4.47213595499958, 0.0, 5.291502622129181, 4.58257569495584, 3.7416573867739413, 4.69041575982343, 4.358898943540674, 4.58257569495584, 3.7416573867739413, 4.898979485566356, 5.196152422706632, 4.358898943540674, 3.4641016151377544, 4.0, 4.58257569495584, 4.47213595499958, 4.358898943540674, 4.0, 4.358898943540674, 4.795831523312719, 5.0990195135927845, 4.242640687119285, 4.242640687119285, 4.358898943540674, 4.123105625617661, 3.7416573867739413, 4.0, 5.0990195135927845, 4.358898943540674, 5.385164807134504, 4.242640687119285, 3.872983346207417, 4.795831523312719, 4.123105625617661, 4.795831523312719, 4.123105625617661, 5.0, 4.123105625617661, 3.605551275463989
6.0, 5.656854249492381, 5.656854249492381, 5.291502622129181, 0.0, 5.916079783099616, 5.291502622129181, 5.830951894845301, 5.744562646538029, 5.916079783099616, 5.291502622129181, 6.164414002968976, 6.4031242374328485, 5.744562646538029, 5.0990195135927845, 5.477225575051661, 5.916079783099616, 5.830951894845301, 5.744562646538029, 5.477225575051661, 5.0, 6.082762530298219, 6.164414002968976, 5.656854249492381, 5.477225575051661, 5.744562646538029, 5.5677643628300215, 5.291502622129181, 5.477225575051661, 6.164414002968976, 5.385164807134504, 6.557438524302, 5.656854249492381, 5.385164807134504, 5.916079783099616, 5.5677643628300215, 6.082762530298219, 5.5677643628300215, 6.244997998398398, 5.5677643628300215, 5.196152422706632
5.744562646538029, 4.795831523312719, 5.0, 4.58257569495584, 5.916079783099616, 0.0, 4.795831523312719, 5.196152422706632, 5.0990195135927845, 5.477225575051661, 4.795831523312719, 5.385164807134504, 6.0, 4.898979485566356, 4.58257569495584, 5.0, 5.477225575051661, 5.196152422706632, 5.291502622129181, 3.872983346207417, 5.291502622129181, 5.291502622129181, 5.5677643628300215, 4.795831523312719, 5.0, 4.898979485566356, 5.0990195135927845, 4.58257569495584, 5.0, 5.744562646538029, 5.291502622129181, 6.164414002968976, 5.0, 4.69041575982343, 5.291502622129181, 5.0990195135927845, 5.656854249492381, 5.0990195135927845, 5.0990195135927845, 4.898979485566356, 4.69041575982343
4.898979485566356, 4.242640687119285, 4.47213595499958, 3.7416573867739413, 5.291502622129181, 4.795831523312719, 0.0, 4.47213595499958, 4.358898943540674, 4.58257569495584, 3.7416573867739413, 4.69041575982343, 5.0, 4.123105625617661, 3.1622776601683795, 3.4641016151377544, 4.123105625617661, 4.0, 4.123105625617661, 3.7416573867739413, 3.872983346207417, 4.58257569495584, 4.898979485566356, 4.0, 4.0, 4.123105625617661, 3.872983346207417, 3.4641016151377544, 3.7416573867739413, 4.898979485566356, 4.123105625617661, 5.196152422706632, 4.0, 3.605551275463989, 4.58257569495584, 3.872983346207417, 4.58257569495584, 3.605551275463989, 4.795831523312719, 3.872983346207417, 3.3166247903554
5.656854249492381, 4.898979485566356, 4.69041575982343, 4.69041575982343, 5.830951894845301, 5.196152422706632, 4.47213595499958, 0.0, 4.58257569495584, 5.385164807134504, 4.69041575982343, 5.656854249492381, 5.916079783099616, 5.196152422706632, 4.47213595499958, 4.69041575982343, 5.196152422706632, 5.0990195135927845, 4.795831523312719, 4.69041575982343, 4.795831523312719, 5.5677643628300215, 5.291502622129181, 5.0990195135927845, 4.898979485566356, 5.0, 5.0, 4.69041575982343, 4.69041575982343, 5.656854249492381, 5.196152422706632, 6.082762530298219, 5.0990195135927845, 4.795831523312719, 5.5677643628300215, 5.0, 5.5677643628300215, 4.795831523312719, 5.744562646538029, 4.795831523312719, 4.58257569495584
5.385164807134504, 4.358898943540674, 5.0, 4.358898943540674, 5.744562646538029, 5.0990195135927845, 4.358898943540674, 4.58257569495584, 0.0, 4.47213595499958, 3.872983346207417, 5.385164807134504, 5.656854249492381, 4.898979485566356, 4.123105625617661, 4.58257569495584, 5.0990195135927845, 5.0, 4.69041575982343, 4.358898943540674, 4.69041575982343, 5.291502622129181, 5.196152422706632, 4.795831523312719, 4.795831523312719, 4.898979485566356, 4.69041575982343, 4.358898943540674, 4.58257569495584, 5.5677643628300215, 4.898979485566356, 5.830951894845301, 4.795831523312719, 4.47213595499958, 5.0990195135927845, 4.69041575982343, 5.291502622129181, 4.69041575982343, 5.291502622129181, 4.47213595499958, 4.242640687119285
5.5677643628300215, 5.0, 5.196152422706632, 4.58257569495584, 5.916079783099616, 5.477225575051661, 4.58257569495584, 5.385164807134504, 4.47213595499958, 0.0, 3.872983346207417, 5.5677643628300215, 5.830951894845301, 5.0990195135927845, 4.358898943540674, 4.795831523312719, 5.291502622129181, 5.196152422706632, 5.0990195135927845, 4.795831523312719, 5.0990195135927845, 5.291502622129181, 5.5677643628300215, 5.0, 4.795831523312719, 4.898979485566356, 4.898979485566356, 4.58257569495584, 4.795831523312719, 5.744562646538029, 5.0990195135927845, 6.0, 5.0, 4.69041575982343, 5.291502622129181, 4.898979485566356, 5.477225575051661, 4.898979485566356, 5.477225575051661, 4.69041575982343, 4.47213595499958
